timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2],xyz_derivative[0],xyz_derivative[1],xyz_derivative[2]
240644000,240644000,0.005284959,-0.0074005206,0.0024709166,-0.17797391,0.020162359,-3.318954e-05
240656000,240656000,0.003262967,-0.008165134,0.0024846217,-0.16831946,0.01269801,0.0010953079
240664000,240664000,0.0019306545,-0.0042101624,0.0024815581,-0.16781232,0.34278983,-3.481471e-06
240676000,240676000,-0.0003448059,-0.0011715209,0.0024753804,-0.1870183,0.23913175,-0.0004577101
240684000,240684000,-0.001869882,-0.0017736295,0.002462543,-0.18923399,0.011003166,-0.0012423063
240696000,240696000,-0.0039875954,-0.0025220073,0.002450195,-0.17716092,0.009880163,-0.00088813977
240704000,240704000,-0.005448469,0.0012099539,0.0024388684,-0.18178427,0.32207233,-0.0013387961
240716000,240716000,-0.0077538523,0.0037898195,0.0024167476,-0.18939722,0.20421052,-0.0016837115
240724000,240724000,-0.009196492,0.0037543064,0.002401567,-0.1827437,0.05838137,-0.0018644322
240736000,240736000,-0.0112643,0.005561426,0.0023720565,-0.1739443,0.18538395,-0.0022139899
240744000,240744000,-0.012528698,0.009852898,0.0023601977,-0.16220547,0.41888377,-0.0017797893
240756000,240756000,-0.014386512,0.011213062,0.002331925,-0.15779507,0.12529483,-0.0020698071
240764000,240764000,-0.015544379,0.008986692,0.0023131424,-0.14714064,-0.16324204,-0.0023986332
240776000,240776000,-0.01661521,0.0061152806,0.002269643,-0.09583867,-0.16096067,-0.0032062996
240784000,240784000,-0.017323257,0.008903901,0.0022414424,-0.09168072,0.1894977,-0.003533812
240796000,240796000,-0.018582424,0.010615519,0.0021870928,-0.10316269,0.12330073,-0.0042197364
240804000,240804000,-0.019269634,0.009399558,0.0021515759,-0.0899721,-0.07674525,-0.0044331443
240816000,240816000,-0.019820353,0.007835927,0.0020705734,-0.049655102,-0.0643531,-0.0066719567
240824000,240824000,-0.019836808,0.010897068,0.002017555,-0.015779262,0.241582,-0.0064525097
240836000,240836000,-0.01941127,0.012539863,0.0019445736,0.028544169,0.12520409,-0.006529049
240840000,240840000,-0.019257909,0.012156478,0.0019155191,0.03275519,0.030181482,-0.006844818
240856000,240856000,-0.018737955,0.009695507,0.00182469,0.03477035,-0.05662179,-0.00605896
240864000,240864000,-0.018271415,0.012960809,0.0017660119,0.051775634,0.26110578,-0.006867835
240876000,240876000,-0.01727574,0.014652883,0.0016827239,0.07904925,0.12930427,-0.007042874
240884000,240884000,-0.016446644,0.012945674,0.00162175,0.09687375,-0.11867057,-0.00748035
240896000,240896000,-0.014844677,0.010527174,0.001530863,0.12853812,-0.12503019,-0.0075097773
