   1.412623e+03,    5.550289e+02,    3.640216e+00,    1.252150e+07,    2.286759e+05,    9.867468e+04,   -1.171964e+06,    1.495556e+04,    1.671873e+04,    4.468917e+02
  -4.798712e+02,   -1.898548e+02,   -1.289670e+00,   -4.304035e+06,   -7.864400e+04,   -3.377412e+04,    3.959120e+05,   -5.296072e+03,   -5.807836e+03,   -1.540116e+02
   7.387362e-06,    3.590156e-06,    4.360520e-08,   -2.839235e+01,   -1.099434e+00,    1.101840e+00,    2.797592e+00,   -3.151782e-02,   -3.657729e-02,   -9.924082e-04
  -1.530954e+06,   -6.040518e+05,   -4.040017e+03,   -1.356559e+10,   -2.477269e+08,   -1.069042e+08,    1.269687e+09,   -1.620305e+07,   -1.811507e+07,   -4.842306e+05
